Caption,Image Link,Eng. Rate by Followers,Date,Type
Ahora es el tiempo de cuidarnos unos a otros y trabajar juntos hacia un futuro justo para todos 🌎💙⁣.⁣Now is the time to take care of each other and work together toward a more just future for all 🌎💙⁣.⁣📸: © Lucía Alejandra Prieto⁣.⁣.⁣.⁣#ActOnClimate #ClimateJustice #PeoplePower⁣,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_17844775620293402.jpeg,0.05658,2024-08-23 09:00 PM,IMAGE
A shark nursery for smooth hammerheads?!That’s exactly what scientists onboard the Arctic Sunrise may have discovered during our expedition to the Galápagos🦈  📽️Watch our video to find out more and then share with a friend 💙....#ProtectTheOceans,https://imgs.socialinsider.io/instagram/2024/05/greenpeace_18001957643542545.jpeg,0.0564,2024-05-03 06:13 PM,reel
Formula 1 fans know racing can’t happen in silence. Neither can justice.But #F1 sponsor Sunoco’s parent company Energy Transfer is trying to silence protest with a meritless lawsuit against Greenpeace. Tell Sunoco to get ET to stop silencing protest Check the link in bio to learn more and say #WeWillNotBeSilenced #ImWithGreenpeace,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18079776760554442.jpeg,0.05637,2024-10-18 09:21 PM,CAROUSEL_ALBUM
Trigger Warning: Graphic Animal Content ⚠️🔥 “Every rescue is 50/50 so I have a 50% chance of failure” 🔥Paula’s reality is unfortunately one of many. Her daily fight to save wild animals in Brazil’s burning Pantanal is shaped by a combination between climate change and criminal fires often initiated by the agriculture sector.The agricultural sector along with banks and investors remains largely unaccountable for the severe environmental and social impacts of their actions. Despite the immense harm caused including loss of biodiversity and increased greenhouse gas emissions there is insufficient scrutiny on how hundreds of millions of dollars in loans and investments contribute to the destruction of natural ecosystems.According to a recent MapBiomas Águas survey the Pantanal’s water surface has shrunk by 61% since 1985. In 2020 fires tragically claimed the lives of 17 million animals including 1.5 million birds and 458000 primates as reported in the 2021 study “Wildfire in the Pantanal: Impacts and Management Challenges”.As we approach the UN Biodiversity COP16 in Cali Colombia let’s raise our voices. Join us in sending a message of #HopeForNature to political leaders and demand them to act for nature including properly regulating financial flows that enable an endless destruction!📢 Click the link in our bio to learn more and take action. Share Paula’s story because together we can protect these vital ecosystems 💪#WorldOnFire #DefundNatureDestruction📽️ outcastfilm_ StudioBirthplace rob_natali,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_18455061109027051.jpeg,0.05635,2024-09-18 11:13 PM,reel
Did you know 8 out of 10 people around the world 🌍 support cutting ✂️plastic production?⁣⁣As industry is on track to triple plastic production by 2050 a recent Greenpeace opinion poll shows people overwhelmingly want less new plastic. ⁣⁣☝️ Join the call for a strong Global #PlasticsTreaty at link in bio⁣⁣#BreakFreeFromPlastic #PlasticsTreaty #ClimateCrisis #FossilFuels #EndOil #plasticpollution #realsolutions #plasticfree #zerowaste #Reuse #Refill,https://imgs.socialinsider.io/instagram/2024/05/greenpeace_18063435448546868.jpeg,0.05632,2024-05-18 08:35 PM,IMAGE
Just because natural gas has the word ‘natural’ in it doesn’t mean that it is safe for the planet the people and the climate. ⁣⁣1. Gas is already responsible for 22% of global greenhouse gas emissions from fossil fuel combustion.⁣⁣2. Fossil fuel extraction is responsible for tremendous social impacts and human rights violations in Global Majority countries.⁣⁣3. Gas exploration and gas infrastructure such as platforms and pipelines are particularly damaging to nature: deforestation release of harmful pollutants noise from seismic surveys that endanger whales and dolphins…⁣⁣4. Recent studies suggest that gas stoves put people at greater risk of respiratory disease than previously thought. Recent estimates put the number of deaths from fossil fuel air pollution at 5 million per year. ⁣⁣5. Explosions fires and earthquakes are common events in the gas business at every step of the supply chain.⁣⁣Read more about it here ➡️ act.gp/whygasisbad ⁣⁣#StopFossilGas #SaveThePlanet #Earth #Green #GoGreen #ClimateChange⁣,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_18189448690295181.jpeg,0.05614,2024-07-06 02:40 PM,CAROUSEL_ALBUM
Greenpeace activists in more than 15 cities around the world are expressing solidarity against the abusive legal tactics of US-based fossil fuel company EnergyTransferLP (ET) during two sustained global weeks of action. Greenpeace International (GPI) and the Greenpeace entities in the US are currently defending against a meritless US$ 300 million lawsuit from ET related to the Indigenous-led protests against the Dakota Access Pipeline in 2016. From the Amazon to the Philippines this global week of action sends a clear message: “We will not be silenced!”⁣⁣Globally more and more corporations are using dirty legal tricks like SLAPP suits to intimidate and silence their critics. Hundreds of SLAPPs spanning every continent are currently in progress. This case brought by Energy Transfer is one of the most egregious and if it goes unanswered it will embolden other companies to do the same. ⁣⁣Check the link in our bio to learn more about the growing solidarity against corporate bullies like Energy Transfer!,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18021824591266783.jpeg,0.05614,2024-10-16 10:31 PM,CAROUSEL_ALBUM
On this #DayOfTheSeafarer we honour and appreciate the amazing crew of our Greenpeace ships who work so hard every day to protect our planet 💚....#Ships #Greenpeace #Greenpeaceships #activism,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_17925550925913375.jpeg,0.05594,2024-06-25 08:51 PM,CAROUSEL_ALBUM
📢 In this International Day for the Elimination against Racism we are highlighting the connection between climate vulnerability and systemic inequalities including race. ⁣⁣It is impossible to disconnect climate action from the fight against racism and other forms of social exclusion.⁣⁣We have a discussion about this in our #SystemShift podcast. Listen to the full episode via link in our bio ☝️💚,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18016780565507935.jpeg,0.0559,2025-03-21 08:00 AM,CAROUSEL_ALBUM
On #WorldIndigenousPeoplesDay and every day we honour Indigenous Peoples as stewards of the Earth safeguarding the planet’s biodiversity and playing a vital role in tackling the #ClimateCrisis. 🌍Indigenous Peoples protect 80% of the world’s biodiversity but these climate frontline defenders are also having to defend their land and territories.By standing with Indigenous Peoples in their resistance we are securing a fair and green future for all people and the planet.#IndigenousPeoples #Biodiversity #ClimateJustice,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_17937990170856663.jpeg,0.05563,2024-08-09 11:55 AM,reel
The current economic system and its obsession with profit growth and productivity has hidden the true value about life and the environment. ⁣⁣We need to slow down and take a closer look to realize the true hidden gems: us our families our friends and our planet. ⁣⁣#HiddenGemsGeneration #WellbeingOverProfit #WellbeingEconomy #UNSummitoftheFuture⁣,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_18055976851832137.jpeg,0.05558,2024-09-26 04:38 AM,reel
Well done Europe! 👏⁣⁣European lawmakers have voted to leave the climate-harming Energy Charter Treaty as it stops climate measures needed to build a safe and clean planet for us all.⁣⁣Now is the time to #StopFossilGas and end all trade and investment agreements that are damaging people and our planet.⁣⁣European lawmakers: let’s do this!,https://imgs.socialinsider.io/instagram/2024/04/greenpeace_18312371878183093.jpeg,0.05517,2024-04-26 10:23 AM,IMAGE
THANK YOU to the 2.2 million people who signed our petition asking governments for a strong Global #PlasticsTreaty that cuts plastic production ✊🏾✊🏻✊🏿✊🏽✊〚 Spanish 〛GRACIAS a los 2.2 millones de personas que firmaron nuestra petición pidiendo a los gobiernos un sólido Tratado Global sobre Plásticos que reduzca la producción de plástico!〚 French 〛MERCI aux 22 millions de personnes qui ont signé notre pétition demandant aux gouvernements un traité mondial sur les plastiques ambitieux qui permette une réduction de la production de plastique !〚 German 〛DANKE an die 22 Millionen Menschen die unsere Petition unterschrieben haben! In der Petition fordern wir die Regierungen auf sich für ein starkes globales Plastikabkommen einzusetzen welches die Plastikproduktion reduziert.”Plastic Treaty talks start today in Canada and we delivered YOUR signatures world leaders to turn up the pressure 🔥Swipe left to see the Greenpeace petition deliveries around the world!👉 🇲🇽greenpeacemx 👉 🇨🇭greenpeace_switzerland👉 🇨🇦greenpeace_canada👉 🇺🇸greenpeaceusa ✍️ Go to greenpeace.org/PlasticsTreaty or tap the link in our bio to sign the petition and tell the decision-makers to listen to THE PEOPLE and not THE POLLUTERS...#BreakFreeFromPlastic #PlasticsTreaty #ClimateCrisis #FossilFuels #EndOil #Cocacola #plasticpollution #realsolutions #plasticfree #zerowaste #Reuse #Refill #INC4 #Mexico #Switzerland #Canada #USA #ThankYou #peoplepower #Canada #Ottawa #Greenpeace,https://scontent-fra5-1.cdninstagram.com/v/t51.29350-15/439338882_391853079978828_2664772320691669863_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=4MbwG5LgGoEQ7kNvgHck4dn&_nc_oc=AdhuJ3dnCENxk3XECFRw7YzdgiuKU3d2guVImxYmzVSU5Jxomzkh83gO-h9tcmDHUYE&_nc_zt=23&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=u1O3D6PQBJTHlmyItPauHw&oh=00_AYFoTDwIsLbkhW1nC87LxCsfRb69HHcS70udsiPbwTvdAw&oe=67DE7653,0.05504,2024-04-23 06:00 PM,CAROUSEL_ALBUM
What is carbon footprint and where does it come from?⁣The greenpeaceships crew has a clue! ⁣⁣The concept of carbon footprint was born as one indicator of our impact on the Earth. However the idea really took off in 2003 when the oil and gas company BP launched a campaign.⁣⁣It was a clever trick on their part as they pushed corporate guilt onto us personally while they carried on drilling for fossil fuels! ⁣⁣So what if carbon footprint came to life for a little revenge in the form of an animation?⁣⁣If youre curious check out our link in bio ⬆️⬆️⁣⁣#Animation #MyPetFootprint #Comedy #Cartoon #Greenpeace⁣,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18087066538511225.jpeg,0.05499,2024-11-06 05:07 AM,reel
👀 If you’re watching the #Olympics you should know that another race is being played out and we’re in the final stretch! 🏁The fifth and final round of #PlasticsTreaty 🇺🇳 talks pick back up in Busan Korea 🇰🇷 in November and it’s going to be down to the wire. We need world leaders to go the distance and fight back against the oil and plastic industry to deliver a strong treaty that cuts plastic production for people planet and climate. 💪 Add your voice to the call for a plastic free future! Link in bio ☝️..🎥: wearesocial ...#Plastics #BreakFreeFromPlastic #ClimateCrisis #FossilFuels #EndOil #plasticpollution #realsolutions #Paris2024 #OlympicDay #OlympicGames #ParisOlympics #plasticfree #zerowaste #Reuse #Refill #INC4 #Microplastics #Paris2024 #OlympicDay #OlympicGames #Olympics #ParisOlympic,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_18058563670652498.jpeg,0.05497,2024-08-08 03:00 PM,reel
Did you know that there are entire mountain ranges deep in our oceans teeming with life? 🤩⁣⁣Watch our video to experience the breathtaking beauty of seamounts and discover why protecting these ocean biodiversity hotspots is so important.⁣⁣#ProtectTheOceans,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_18060181099644206.jpeg,0.05471,2024-08-23 03:14 PM,reel
